,XVal,YVal,ZVal
1605,-6.86,-7.45,-1.57
1606,-6.86,-7.45,-1.57
1607,-6.86,-7.45,-1.57
1608,-6.86,-7.45,-1.57
1609,-6.86,-7.55,-1.57
1610,-6.86,-7.45,-1.57
1611,-6.86,-7.45,-1.57
1612,-6.96,-7.45,-1.57
1613,-6.96,-7.45,-1.57
1614,-6.96,-7.45,-1.57
1615,-6.96,-7.45,-1.57
1616,-6.96,-7.45,-1.57
1617,-6.96,-7.45,-1.57
1618,-6.96,-7.26,-1.47
1619,-6.96,-7.45,-1.47
1620,-6.96,-7.45,-1.47
1621,-6.96,-7.45,-1.47
1622,-6.96,-7.45,-1.47
1623,-6.96,-7.45,-1.47
1624,-6.96,-7.45,-1.47
1625,-6.96,-7.26,-1.47
1626,-6.96,-7.45,-1.47
1627,-6.96,-7.45,-1.47
1628,-6.96,-7.45,-1.47
1629,-6.96,-7.45,-1.47
1630,-6.96,-7.45,-1.47
1631,-6.86,-7.45,-1.47
1632,-6.96,-7.45,-1.47
1633,-6.96,-7.45,-1.57
1634,-6.86,-7.45,-1.57
1635,-6.86,-7.45,-1.47
1636,-6.86,-7.45,-1.47
1637,-6.86,-7.45,-1.57
1638,-6.86,-7.45,-1.57
1639,-6.86,-7.45,-1.57
1640,-6.86,-7.45,-1.57
1641,-6.86,-7.45,-1.57
1642,-6.86,-7.45,-1.57
1643,-6.86,-7.45,-1.57
1644,-6.96,-7.45,-1.57
1645,-6.96,-7.45,-1.57
1646,-6.96,-7.45,-1.57
1647,-6.96,-7.45,-1.47
1648,-6.96,-7.45,-1.47
1649,-6.86,-7.45,-1.47
1650,-6.86,-7.45,-1.47
1651,-6.86,-7.45,-1.47
1652,-6.86,-7.45,-1.47
1653,-6.96,-7.45,-1.47
1654,-6.96,-7.45,-1.47
1655,-6.96,-7.45,-1.27
1656,-6.96,-7.45,-1.47
1657,-6.96,-7.26,-1.47
1658,-6.96,-7.45,-1.47
1659,-7.16,-7.45,-1.47
1660,-6.96,-7.45,-1.47
1661,-6.96,-7.45,-1.47
1662,-6.96,-7.45,-1.47
1663,-6.96,-7.45,-1.47
1664,-6.86,-7.45,-1.47
1665,-6.86,-7.45,-1.47
1666,-6.86,-7.45,-1.47
1667,-6.86,-7.26,-1.47
1668,-6.86,-7.45,-1.27
1669,-6.86,-7.45,-1.47
1670,-6.86,-7.45,-1.57
1671,-6.86,-7.45,-1.57
1672,-6.86,-7.45,-1.57
1673,-6.86,-7.45,-1.47
1674,-6.96,-7.45,-1.57
1675,-6.96,-7.45,-1.47
1676,-6.96,-7.26,-1.47
1677,-6.86,-7.26,-1.47
1678,-6.86,-7.26,-1.47
1679,-6.86,-7.26,-1.47
1680,-6.77,-7.26,-1.47
1681,-6.86,-7.45,-1.57
1682,-6.86,-7.45,-1.47
1683,-6.96,-7.45,-1.57
1684,-6.96,-7.45,-1.67
1685,-6.96,-7.45,-1.67
1686,-7.16,-7.45,-1.67
1687,-7.16,-7.55,-2.16
1688,-7.16,-7.55,-1.86
1689,-7.26,-7.26,-1.57
1690,-7.26,-7.55,-1.47
1691,-7.16,-7.55,-1.27
1692,-6.96,-7.45,-1.47
1693,-6.86,-7.45,-1.27
1694,-6.77,-7.45,-1.27
1695,-6.77,-7.45,-1.47
1696,-6.77,-7.45,-1.47
1697,-6.86,-7.45,-1.47
1698,-6.96,-7.55,-1.47
1699,-7.16,-7.45,-1.47
1700,-7.16,-7.45,-1.47
1701,-7.16,-7.26,-1.47
1702,-6.96,-7.26,-1.47
1703,-6.96,-7.26,-1.47
1704,-6.86,-7.26,-1.47
1705,-6.77,-7.45,-1.47
1706,-6.86,-7.45,-1.27
1707,-6.86,-7.26,-1.47
1708,-6.86,-7.45,-1.47
1709,-6.86,-7.26,-1.57
1710,-6.86,-7.26,-1.57
1711,-6.86,-7.26,-1.67
1712,-6.86,-7.26,-1.67
1713,-6.86,-7.45,-1.67
1714,-6.96,-7.45,-1.57
1715,-6.96,-7.45,-1.57
1716,-6.96,-7.45,-1.57
1717,-6.96,-7.45,-1.57
1718,-6.96,-7.45,-1.57
1719,-6.86,-7.45,-1.57
1720,-6.86,-7.45,-1.57
1721,-6.86,-7.45,-1.57
1722,-6.86,-7.45,-1.47
1723,-6.86,-7.45,-1.47
1724,-6.96,-7.45,-1.47
1725,-6.96,-7.45,-1.47
1726,-6.96,-7.45,-1.47
1727,-7.16,-7.26,-1.47
1728,-6.96,-7.45,-1.47
1729,-6.96,-7.45,-1.47
1730,-6.96,-7.45,-1.47
1731,-6.96,-7.45,-1.47
1732,-6.96,-7.45,-1.47
1733,-6.96,-7.45,-1.47
1734,-6.96,-7.45,-1.47
1735,-6.96,-7.45,-1.57
1736,-6.96,-7.45,-1.57
1737,-6.96,-7.45,-1.57
1738,-6.96,-7.45,-1.47
1739,-6.96,-7.45,-1.47
1740,-6.96,-7.45,-1.47
1741,-6.96,-7.45,-1.47
1742,-6.96,-7.45,-1.57
1743,-6.96,-7.45,-1.47
1744,-6.96,-7.45,-1.47
1745,-6.86,-7.45,-1.47
1746,-6.86,-7.45,-1.47
1747,-6.86,-7.26,-1.47
1748,-6.86,-7.45,-1.47
1749,-6.86,-7.26,-1.47
1750,-6.86,-7.26,-1.47
1751,-6.86,-7.26,-1.27
1752,-6.86,-7.26,-1.47
1753,-6.86,-7.26,-1.47
1754,-6.86,-7.26,-1.47
1755,-6.86,-7.45,-1.47
1756,-6.86,-7.26,-1.47
1757,-6.86,-7.45,-1.47
1758,-6.96,-7.45,-1.47
1759,-6.96,-7.45,-1.47
1760,-6.96,-7.45,-1.57
1761,-6.86,-7.45,-1.47
1762,-6.86,-7.45,-1.47
1763,-6.96,-7.45,-1.57
1764,-6.96,-7.45,-1.47
1765,-6.96,-7.45,-1.47
1766,-6.96,-7.45,-1.47
1767,-6.96,-7.45,-1.47
1768,-6.96,-7.45,-1.57
1769,-6.96,-7.45,-1.47
1770,-6.96,-7.45,-1.57
1771,-6.96,-7.45,-1.57
1772,-6.96,-7.45,-1.57
1773,-6.96,-7.45,-1.57
1774,-6.96,-7.45,-1.47
1775,-6.96,-7.45,-1.47
1776,-6.96,-7.45,-1.47
1777,-6.96,-7.45,-1.47
1778,-6.86,-7.45,-1.47
1779,-6.86,-7.45,-1.47
1780,-6.86,-7.16,-1.47
1781,-6.86,-7.45,-1.47
1782,-6.86,-7.45,-1.57
1783,-6.86,-7.45,-1.47
1784,-6.86,-7.26,-1.57
1785,-6.86,-7.45,-1.57
1786,-6.86,-7.26,-1.57
1787,-6.77,-7.26,-1.57
1788,-6.86,-7.26,-1.47
1789,-6.86,-7.26,-1.57
1790,-6.86,-7.26,-1.57
1791,-6.86,-7.26,-1.57
1792,-6.86,-7.26,-1.57
1793,-6.86,-7.26,-1.57
1794,-6.86,-7.45,-1.47
1795,-6.96,-7.45,-1.57
1796,-6.86,-7.26,-1.47
1797,-6.96,-7.45,-1.47
1798,-6.96,-7.45,-1.47
1799,-6.96,-7.45,-1.47
1800,-6.96,-7.45,-1.47
1801,-6.96,-7.45,-1.47
1802,-6.96,-7.45,-1.47
1803,-6.96,-7.45,-1.47
1804,-6.96,-7.45,-1.47
1805,-6.96,-7.45,-1.47
1806,-6.96,-7.45,-1.57
1807,-6.96,-7.45,-1.47
1808,-6.96,-7.45,-1.47
1809,-6.96,-7.45,-1.47
1810,-6.96,-7.45,-1.47
1811,-6.96,-7.45,-1.47
1812,-6.96,-7.45,-1.47
1813,-6.86,-7.45,-1.57
1814,-6.96,-7.45,-1.57
1815,-6.86,-7.45,-1.47
1816,-6.86,-7.45,-1.57
1817,-6.86,-7.45,-1.47
1818,-6.86,-7.45,-1.57
1819,-6.86,-7.45,-1.57
1820,-6.86,-7.26,-1.57
1821,-6.86,-7.26,-1.57
1822,-6.96,-7.26,-1.57
1823,-6.86,-7.45,-1.57
1824,-6.96,-7.45,-1.57
1825,-6.86,-7.45,-1.57
1826,-6.86,-7.45,-1.57
1827,-6.86,-7.45,-1.57
1828,-6.86,-7.45,-1.47
1829,-6.86,-7.26,-1.47
1830,-6.86,-7.45,-1.47
1831,-6.86,-7.45,-1.47
1832,-6.86,-7.45,-1.47
1833,-6.86,-7.45,-1.47
1834,-6.77,-7.45,-1.47
1835,-6.86,-7.45,-1.47
1836,-6.96,-7.26,-1.47
1837,-6.96,-7.45,-1.47
1838,-6.96,-7.45,-1.47
1839,-6.96,-7.45,-1.47
1840,-6.86,-7.45,-1.47
1841,-6.96,-7.45,-1.47
1842,-6.86,-7.45,-1.47
1843,-6.86,-7.45,-1.47
1844,-6.86,-7.45,-1.47
1845,-6.96,-7.26,-1.47
1846,-6.96,-7.45,-1.47
1847,-6.96,-7.45,-1.57
1848,-6.96,-7.45,-1.47
1849,-6.86,-7.45,-1.57
1850,-6.86,-7.45,-1.57
1851,-6.96,-7.45,-1.57
1852,-6.96,-7.45,-1.47
1853,-6.96,-7.45,-1.47
1854,-6.86,-7.45,-1.47
1855,-6.86,-7.45,-1.47
1856,-6.96,-7.45,-1.47
1857,-6.86,-7.45,-1.47
1858,-6.86,-7.26,-1.47
1859,-6.86,-7.45,-1.47
1860,-6.96,-7.45,-1.47
1861,-6.96,-7.45,-1.47
1862,-6.96,-7.45,-1.47
1863,-6.96,-7.45,-1.47
1864,-6.86,-7.45,-1.57
1865,-6.96,-7.45,-1.57
1866,-6.86,-7.45,-1.57
1867,-6.86,-7.55,-1.47
1868,-6.86,-7.45,-1.57
1869,-6.86,-7.45,-1.57
1870,-6.86,-7.45,-1.57
1871,-6.96,-7.45,-1.57
1872,-6.96,-7.45,-1.57
1873,-6.96,-7.45,-1.57
1874,-6.77,-7.45,-1.47
1875,-6.96,-7.45,-1.57
1876,-6.96,-7.45,-1.57
1877,-6.96,-7.45,-1.47
1878,-6.96,-7.45,-1.47
1879,-6.96,-7.45,-1.47
1880,-6.96,-7.45,-1.47
1881,-6.96,-7.55,-1.47
1882,-6.96,-7.45,-1.47
1883,-6.96,-7.45,-1.47
1884,-6.86,-7.45,-1.47
1885,-6.96,-7.16,-1.47
1886,-7.26,-6.57,-2.94
1887,-13.34,1.18,-6.67
1888,-25.4,11.08,-11.57
1889,-34.23,17.26,-10.98
1890,-39.62,14.42,-8.34
1891,-36.28,0.29,-8.24
1892,-20.69,-15.4,-6.08
1893,-2.26,-24.81,-0.2
1894,9.32,-30.2,2.45
1895,10.49,-30.69,3.43
1896,6.28,-27.16,3.24
1897,1.27,-22.36,2.16
1898,-1.77,-19.81,1.08
1899,-2.06,-18.83,1.37
1900,-0.0,-18.24,1.57
1901,1.96,-16.57,2.45
1902,3.53,-14.32,2.16
1903,4.51,-12.06,1.18
1904,4.61,-10.59,0.78
1905,4.02,-9.12,0.88
1906,3.33,-8.43,0.88
1907,2.84,-7.94,0.39
1908,2.26,-7.75,0.1
1909,1.67,-7.45,0.1
1910,0.98,-7.06,0.2
1911,0.59,-6.86,0.2
1912,-0.0,-6.37,0.0
1913,-0.39,-5.88,-0.2
1914,-1.08,-5.2,-0.49
1915,-1.47,-4.71,-0.49
1916,-1.86,-4.02,-0.78
1917,-2.26,-3.63,-0.88
1918,-2.75,-3.14,-0.98
1919,-3.24,-2.65,-1.18
1920,-3.53,-2.35,-1.27
1921,-3.82,-1.96,-1.67
1922,-3.92,-1.37,-1.86
1923,-3.92,-0.88,-2.26
1924,-3.92,-0.39,-2.26
1925,-4.12,-0.2,-2.35
1926,-4.22,-0.29,-2.35
1927,-4.41,-0.59,-2.16
1928,-4.22,-1.27,-1.86
1929,-4.51,-2.06,-2.26
1930,-4.9,-3.04,-1.67
1931,-5.2,-4.02,-1.47
1932,-5.3,-5.0,-1.27
1933,-5.49,-5.79,-0.88
1934,-6.18,-6.37,-0.78
1935,-6.96,-6.86,-0.59
1936,-7.85,-7.45,-0.59
1937,-8.63,-8.24,-0.88
1938,-9.32,-8.43,-0.59
1939,-9.51,-8.53,-0.88
1940,-9.32,-8.14,-0.98
1941,-9.02,-7.26,-0.98
1942,-8.34,-6.47,-1.18
1943,-7.55,-5.69,-1.47
1944,-6.77,-4.81,-1.86
1945,-5.49,-4.71,-3.33
1946,-4.9,-4.31,-2.65
1947,-4.81,-4.02,-1.86
1948,-4.61,-4.51,-2.35
1949,-4.9,-4.71,-2.35
1950,-5.59,-4.81,-2.16
1951,-6.28,-5.0,-2.26
1952,-6.86,-5.2,-2.26
1953,-7.26,-5.69,-2.65
1954,-7.94,-6.57,-2.84
1955,-9.02,-7.16,-1.86
1956,-10.2,-8.53,-1.67
1957,-11.28,-9.81,-1.57
1958,-12.36,-11.08,-0.88
1959,-13.53,-12.45,-0.59
1960,-14.32,-13.63,-0.49
1961,-15.3,-14.02,0.1
1962,-15.69,-14.32,0.1
1963,-15.79,-14.32,0.2
1964,-15.59,-14.12,0.39
1965,-14.91,-13.83,0.2
1966,-14.02,-13.63,0.2
1967,-12.94,-13.04,0.1
1968,-11.67,-12.26,0.0
1969,-10.49,-11.28,-0.49
1970,-9.02,-10.0,-0.78
1971,-7.85,-8.83,-1.18
1972,-6.96,-7.75,-1.47
1973,-6.18,-6.77,-1.67
1974,-5.49,-6.08,-1.96
1975,-5.1,-5.2,-2.26
1976,-4.81,-4.41,-2.26
1977,-4.61,-3.82,-2.55
1978,-4.51,-3.14,-2.84
1979,-4.41,-2.75,-2.94
1980,-4.41,-2.35,-2.94
1981,-4.51,-2.06,-3.04
1982,-4.61,-2.26,-3.04
1983,-4.81,-2.35,-2.94
1984,-5.1,-2.75,-2.94
1985,-5.3,-3.14,-2.65
1986,-5.3,-3.82,-2.55
1987,-5.3,-4.41,-2.35
1988,-5.2,-5.1,-2.16
1989,-5.2,-5.69,-1.86
1990,-5.1,-6.37,-1.67
1991,-5.2,-7.06,-1.47
1992,-5.3,-7.55,-1.27
1993,-5.79,-8.14,-1.18
1994,-6.18,-8.63,-1.18
1995,-6.77,-8.92,-1.18
1996,-7.45,-9.22,-0.98
1997,-7.94,-9.32,-0.98
1998,-8.34,-9.32,-0.98
1999,-8.83,-9.32,-0.88
2000,-8.92,-9.51,-0.88
2001,-9.02,-9.51,-0.88
2002,-9.32,-9.61,-0.88
2003,-9.51,-9.51,-0.88
2004,-9.61,-9.51,-0.88
2005,-9.81,-9.32,-0.98
2006,-9.81,-9.22,-0.98
2007,-9.61,-9.12,-0.98
2008,-9.32,-8.92,-1.18
2009,-8.92,-8.63,-1.18
2010,-8.53,-8.24,-1.27
2011,-8.14,-7.94,-1.47
2012,-7.55,-7.55,-1.47
2013,-7.16,-7.26,-1.47
2014,-6.86,-7.16,-1.57
2015,-6.77,-6.77,-1.86
2016,-6.47,-6.47,-1.67
2017,-6.18,-6.18,-1.86
2018,-5.98,-6.08,-1.86
2019,-5.79,-5.88,-1.96
2020,-5.59,-5.88,-1.86
2021,-5.59,-5.88,-1.86
2022,-5.79,-5.88,-1.86
2023,-5.79,-6.08,-1.86
2024,-5.79,-6.08,-1.86
2025,-5.79,-6.18,-1.86
2026,-5.79,-6.18,-1.67
2027,-5.79,-6.37,-1.67
2028,-5.88,-6.47,-1.67
2029,-6.18,-6.47,-1.67
2030,-6.28,-6.57,-1.67
2031,-6.57,-6.77,-1.57
2032,-6.86,-7.06,-1.57
2033,-7.16,-7.26,-1.47
2034,-7.26,-7.55,-1.47
2035,-7.55,-7.85,-1.47
2036,-7.65,-8.14,-1.27
2037,-7.85,-8.43,-1.27
2038,-7.94,-8.53,-1.18
2039,-8.14,-8.63,-1.27
2040,-8.14,-8.83,-1.18
2041,-7.94,-8.83,-0.98
2042,-7.94,-8.83,-0.98
2043,-7.85,-8.83,-0.98
2044,-7.85,-8.63,-1.18
2045,-7.85,-8.43,-1.18
2046,-7.85,-8.24,-1.18
2047,-7.65,-8.14,-1.27
2048,-7.65,-7.94,-1.27
2049,-7.55,-7.75,-1.47
2050,-7.26,-7.55,-1.47
2051,-7.16,-7.26,-1.57
2052,-6.96,-7.16,-1.57
2053,-6.86,-6.86,-1.57
2054,-6.77,-6.77,-1.67
2055,-6.57,-6.57,-1.67
2056,-6.47,-6.57,-1.67
2057,-6.47,-6.47,-1.86
2058,-6.28,-6.37,-1.86
2059,-6.18,-6.37,-1.86
2060,-6.18,-6.37,-1.67
2061,-6.18,-6.47,-1.67
2062,-6.18,-6.47,-1.67
2063,-6.28,-6.57,-1.67
2064,-6.28,-6.57,-1.67
2065,-6.28,-6.77,-1.67
2066,-6.28,-6.77,-1.47
2067,-6.47,-6.86,-1.27
2068,-6.57,-7.06,-1.57
2069,-6.57,-7.16,-1.47
2070,-6.77,-7.16,-1.47
2071,-6.86,-7.26,-1.57
2072,-7.16,-7.45,-1.47
2073,-7.26,-7.55,-1.47
2074,-7.45,-7.75,-1.47
2075,-7.45,-7.75,-1.47
2076,-7.45,-7.85,-1.47
2077,-7.55,-7.85,-1.47
2078,-7.55,-7.85,-1.47
2079,-7.45,-7.85,-1.47
2080,-7.45,-7.85,-1.27
2081,-7.45,-7.85,-1.27
2082,-7.45,-7.85,-1.47
2083,-7.45,-7.85,-1.47
2084,-7.45,-7.75,-1.27
2085,-7.45,-7.75,-1.47
2086,-7.26,-7.55,-1.27
2087,-7.26,-7.45,-1.27
2088,-7.16,-7.45,-1.27
2089,-6.96,-7.26,-1.47
2090,-6.86,-7.16,-1.47
2091,-6.86,-7.16,-1.47
2092,-6.77,-7.06,-1.47
2093,-6.57,-7.06,-1.57
2094,-6.57,-7.06,-1.57
2095,-6.57,-7.06,-1.57
2096,-6.57,-7.06,-1.86
2097,-6.57,-7.06,-1.67
2098,-6.57,-6.86,-1.67
2099,-6.57,-7.16,-1.67
2100,-6.77,-7.16,-1.67
2101,-6.77,-7.16,-1.57
2102,-6.86,-7.26,-1.57
2103,-6.96,-7.26,-1.57
2104,-7.16,-7.45,-1.57
2105,-7.26,-7.55,-1.47
2106,-7.26,-7.55,-1.47
2107,-7.45,-7.75,-1.47
2108,-7.45,-7.75,-1.57
2109,-7.45,-7.75,-1.47
2110,-7.55,-7.75,-1.47
2111,-7.45,-7.75,-1.47
2112,-7.45,-7.75,-1.47
2113,-7.45,-7.75,-1.47
2114,-7.26,-7.55,-1.47
2115,-7.26,-7.55,-1.47
2116,-7.26,-7.45,-1.47
2117,-7.16,-7.26,-1.57
2118,-6.96,-7.16,-1.57
2119,-6.86,-7.06,-1.57
2120,-6.86,-7.06,-1.57
2121,-6.86,-7.06,-1.57
2122,-6.77,-7.06,-1.57
2123,-6.77,-7.06,-1.57
2124,-6.86,-7.06,-1.57
2125,-6.77,-7.06,-1.57
2126,-6.77,-7.06,-1.57
2127,-6.86,-7.06,-1.57
2128,-6.77,-7.16,-1.57
2129,-6.77,-7.16,-1.57
2130,-6.77,-7.06,-1.57
2131,-6.77,-7.26,-1.57
2132,-6.86,-7.26,-1.57
2133,-6.86,-7.26,-1.57
2134,-6.96,-7.45,-1.47
2135,-6.96,-7.55,-1.47
2136,-7.16,-7.55,-1.47
2137,-7.26,-7.75,-1.47
2138,-7.26,-7.45,-1.47
2139,-7.26,-7.55,-1.47
2140,-7.26,-7.55,-1.47
2141,-7.26,-7.75,-1.47
2142,-7.16,-7.75,-1.47
2143,-7.26,-7.75,-1.47
2144,-7.26,-7.75,-1.47
2145,-7.26,-7.55,-1.47
2146,-7.26,-7.55,-1.47
2147,-7.16,-7.55,-1.47
2148,-7.16,-7.55,-1.47
2149,-7.16,-7.55,-1.47
2150,-7.16,-7.45,-1.47
2151,-7.16,-7.45,-1.47
2152,-7.16,-7.45,-1.47
2153,-6.96,-7.45,-1.47
2154,-6.96,-7.45,-1.47
2155,-6.96,-7.45,-1.47
2156,-6.96,-7.45,-1.47
2157,-6.86,-7.26,-1.47
2158,-6.86,-7.26,-1.57
2159,-6.86,-7.26,-1.47
2160,-6.86,-7.26,-1.57
2161,-6.86,-7.26,-1.57
2162,-6.77,-7.16,-1.47
2163,-6.77,-7.16,-1.57
2164,-6.77,-7.16,-1.47
2165,-6.86,-7.16,-1.57
2166,-6.86,-7.06,-1.57
2167,-6.86,-7.16,-1.57
2168,-6.86,-7.16,-1.47
2169,-6.86,-7.06,-1.57
2170,-6.86,-7.16,-1.57
2171,-6.96,-7.06,-1.57
2172,-6.96,-7.16,-1.57
2173,-6.96,-7.16,-1.57
2174,-6.96,-7.16,-1.57
2175,-6.96,-7.16,-1.47
2176,-6.96,-7.16,-1.57
2177,-7.16,-7.16,-1.57
2178,-6.96,-7.16,-1.57
2179,-6.96,-7.26,-1.47
2180,-6.96,-7.26,-1.57
2181,-6.96,-7.26,-1.57
2182,-6.96,-7.26,-1.57
2183,-6.96,-7.26,-1.57
2184,-7.16,-7.26,-1.57
2185,-6.96,-7.26,-1.57
2186,-6.96,-7.45,-1.57
2187,-7.16,-7.26,-1.57
2188,-6.96,-7.45,-1.57
2189,-7.16,-7.45,-1.57
2190,-7.16,-7.45,-1.57
2191,-7.16,-7.45,-1.57
2192,-7.16,-7.45,-1.57
2193,-7.16,-7.45,-1.47
2194,-6.96,-7.45,-1.47
2195,-6.96,-7.45,-1.47
2196,-6.96,-7.45,-1.47
2197,-6.96,-7.45,-1.47
2198,-6.96,-7.45,-1.47
2199,-6.96,-7.45,-1.47
2200,-6.96,-7.26,-1.47
2201,-6.96,-7.26,-1.47
2202,-6.96,-7.26,-1.47
2203,-6.96,-7.16,-1.57
2204,-6.96,-7.16,-1.57
2205,-6.86,-7.16,-1.57
2206,-6.86,-7.16,-1.57
2207,-6.86,-7.16,-1.57
2208,-6.86,-7.26,-1.57
2209,-6.86,-7.26,-1.57
2210,-6.86,-7.26,-1.57
2211,-6.96,-7.26,-1.57
2212,-6.86,-7.26,-1.57
2213,-6.96,-7.26,-1.57
2214,-6.96,-7.26,-1.57
2215,-6.96,-7.26,-1.47
2216,-6.96,-7.45,-1.47
2217,-7.16,-7.45,-1.47
2218,-6.96,-7.45,-1.47
2219,-6.96,-7.55,-1.47
2220,-6.96,-7.55,-1.47
2221,-6.96,-7.55,-1.47
2222,-6.96,-7.55,-1.47
2223,-7.16,-7.55,-1.47
2224,-6.96,-7.55,-1.47
2225,-6.96,-7.55,-1.47
2226,-6.96,-7.45,-1.47
2227,-6.96,-7.26,-1.47
2228,-6.96,-7.45,-1.47
2229,-7.16,-7.45,-1.47
2230,-7.16,-7.45,-1.47
2231,-6.96,-7.45,-1.47
2232,-6.96,-7.45,-1.47
2233,-6.96,-7.45,-1.47
2234,-6.96,-7.45,-1.47
2235,-6.96,-7.45,-1.47
2236,-6.96,-7.45,-1.47
2237,-6.96,-7.45,-1.57
2238,-6.96,-7.45,-1.47
2239,-6.96,-7.45,-1.47
2240,-6.96,-7.45,-1.47
2241,-6.96,-7.45,-1.47
2242,-6.96,-7.45,-1.47
2243,-6.96,-7.45,-1.47
2244,-6.96,-7.26,-1.47
2245,-6.96,-7.26,-1.47
2246,-6.96,-7.26,-1.47
2247,-6.96,-7.26,-1.47
2248,-6.96,-7.26,-1.47
2249,-6.96,-7.26,-1.47
2250,-6.96,-7.26,-1.57
2251,-6.86,-7.26,-1.47
2252,-6.86,-7.26,-1.47
2253,-6.86,-7.26,-1.57
2254,-6.96,-7.16,-1.57
2255,-6.96,-7.16,-1.57
2256,-6.96,-7.16,-1.47
2257,-6.86,-7.16,-1.57
2258,-6.86,-7.26,-1.57
2259,-6.96,-7.16,-1.57
2260,-6.86,-7.16,-1.57
2261,-6.86,-7.16,-1.57
2262,-6.86,-7.16,-1.57
2263,-6.86,-7.16,-1.57
2264,-6.86,-7.26,-1.57
2265,-6.86,-7.26,-1.47
2266,-6.96,-7.26,-1.47
2267,-6.96,-7.45,-1.47
2268,-7.16,-7.45,-1.47
2269,-7.16,-7.45,-1.57
2270,-7.16,-7.45,-1.57
2271,-7.16,-7.45,-1.57
2272,-6.96,-7.45,-1.57
2273,-7.16,-7.45,-1.47
2274,-6.96,-7.45,-1.47
2275,-7.16,-7.45,-1.47
2276,-6.96,-7.26,-1.47
2277,-6.96,-7.45,-1.47
2278,-6.96,-7.26,-1.47
2279,-6.96,-7.26,-1.57
2280,-6.96,-7.26,-1.47
2281,-6.96,-7.16,-1.57
2282,-6.96,-7.16,-1.57
2283,-6.96,-7.26,-1.57
2284,-6.86,-7.26,-1.57
2285,-6.96,-7.26,-1.57
2286,-6.96,-7.16,-1.57
2287,-6.96,-7.16,-1.57
2288,-6.96,-7.16,-1.57
2289,-6.96,-7.26,-1.57
2290,-6.96,-7.26,-1.57
2291,-6.96,-7.26,-1.57
2292,-6.86,-7.26,-1.47
2293,-6.86,-7.26,-1.47
2294,-6.96,-7.26,-1.47
2295,-6.96,-7.26,-1.47
2296,-6.96,-7.26,-1.47
2297,-6.86,-7.26,-1.47
2298,-6.86,-7.26,-1.47
2299,-6.96,-7.26,-1.47
2300,-6.96,-7.26,-1.57
2301,-6.96,-7.26,-1.57
2302,-6.96,-7.26,-1.57
2303,-6.96,-7.26,-1.57
2304,-6.96,-7.26,-1.47
2305,-6.96,-7.45,-1.47
2306,-6.96,-7.45,-1.47
2307,-6.96,-7.45,-1.47
2308,-6.96,-7.45,-1.47
2309,-6.96,-7.45,-1.47
2310,-6.96,-7.45,-1.47
2311,-6.96,-7.45,-1.47
2312,-6.96,-7.55,-1.47
2313,-6.96,-7.55,-1.47
2314,-6.96,-7.55,-1.47
2315,-7.16,-7.55,-1.47
2316,-7.16,-7.26,-1.47
2317,-7.16,-7.45,-1.47
2318,-6.96,-7.45,-1.47
2319,-6.96,-7.45,-1.47
2320,-6.96,-7.45,-1.57
2321,-6.96,-7.45,-1.47
2322,-6.96,-7.55,-1.47
2323,-6.96,-7.45,-1.47
2324,-6.77,-7.26,-1.57
2325,-6.96,-7.26,-1.47
2326,-6.96,-7.26,-1.57
2327,-6.86,-7.26,-1.57
2328,-6.96,-7.26,-1.47
2329,-6.96,-7.26,-1.47
2330,-6.96,-7.26,-1.57
2331,-6.96,-7.26,-1.57
2332,-6.96,-7.26,-1.57
2333,-6.96,-7.26,-1.57
2334,-6.96,-7.26,-1.57
2335,-6.96,-7.26,-1.57
2336,-6.96,-7.26,-1.57
2337,-6.96,-7.45,-1.47
2338,-6.96,-7.45,-1.57
2339,-6.96,-7.45,-1.47
2340,-7.16,-7.45,-1.57
2341,-7.16,-7.45,-1.57
2342,-7.16,-7.45,-1.57
2343,-6.96,-7.45,-1.57
2344,-6.96,-7.26,-1.57
2345,-6.96,-7.45,-1.47
2346,-6.96,-7.45,-1.47
2347,-6.96,-7.45,-1.47
2348,-6.96,-7.45,-1.47
2349,-6.96,-7.45,-1.57
2350,-6.96,-7.45,-1.57
2351,-7.16,-7.45,-1.57
2352,-6.96,-7.26,-1.47
2353,-6.96,-7.26,-1.57
2354,-6.86,-7.45,-1.57
2355,-6.96,-7.26,-1.57
2356,-6.96,-7.45,-1.57
2357,-6.96,-7.45,-1.57
2358,-6.96,-7.26,-1.57
2359,-6.96,-7.26,-1.57
2360,-6.96,-7.26,-1.57
2361,-6.96,-7.45,-1.57
2362,-6.96,-7.45,-1.57
2363,-6.96,-7.26,-1.57
2364,-6.96,-7.26,-1.57
2365,-6.96,-7.26,-1.57
2366,-6.96,-7.26,-1.57
2367,-6.96,-7.26,-1.57
2368,-6.96,-7.26,-1.57
2369,-6.96,-7.26,-1.57
2370,-6.96,-7.26,-1.57
2371,-6.96,-7.26,-1.57
2372,-6.96,-7.26,-1.57
2373,-6.96,-7.26,-1.47
2374,-6.96,-7.26,-1.47
2375,-6.96,-7.26,-1.57
2376,-6.96,-7.26,-1.57
2377,-6.96,-7.26,-1.57
2378,-6.77,-7.45,-1.47
2379,-6.96,-7.26,-1.47
2380,-6.96,-7.26,-1.47
2381,-6.96,-7.26,-1.57
2382,-6.96,-7.26,-1.57
2383,-6.96,-7.26,-1.57
